sequence_id,date
A/Mozambique/8218/2018,2018.16
A/SouthAfrica/R07380/2017,2017.566
A/NewZealand/2337/2017,2017.64
A/Singapore/TT0495/2017,2017.322
A/Yokohama/143/2017,2017.579
A/Zambia/4-381/2018,2018.692
A/SuratThani/65/2018,2018.201
A/Vietnam/237/2018,2018.736
A/Vietnam/241/2018,2018.755
A/Iowa/60/2018,2018.793
A/Cambodia/e0512384/2020,2020.253
A/Zhejiang-Haishu/1980/2019,2019.401
A/Victoria/753/2018,2018.851
A/Newcastle/82/2018,2018.977
A/Sachsen/97/2019,2019.21
A/Vologda/RII-1090S/2020,2020.026
A/AbuDhabi/54/2019,2019.368
A/Martinique/481/2019,2019.212
A/Norway/1881/2019,2019.316
A/Yokosuka/NHRC_OID_FDX70622/2019,2019.122
A/StPetersburg/RII-300/2019,2019.234
A/SouthAustralia/34/2019,2019.999
A/SouthAustralia/34/2019-egg,2019.1
A/Okinawa/74/2019,2019.503
A/Finland/123/2019,2019.349
A/Netherlands/99/2019,2019.04
A/Yokosuka/17/2019,2019.021
A/Uppsala/6/2019,2019.275
A/Sachsen/92/2019,2019.212
A/Sweden/61/2019,2019.24
A/Sweden/60/2019,2019.212
A/Zhejiang-Nanhu/1108/2019,2019.1
A/Yokohama/132/2019,2019.163
A/Victoria/909/2019,2019.16
A/Swansea/7185/2019,2019.059
A/Yokosuka/57/2018,2018.977
A/ChiangRai/197/2019,2019.295
A/Yokohama/158/2019,2019.347
A/Christchurch/515/2019-egg,2019.253
A/Wellington/8/2019,2019.223
A/Wellington/27/2019,2019.382
A/Victoria/2703/2019,2019.497
A/Montana/18/2019,2019.136
A/Nakhonphanom/498/2019,2019.481
A/MinasGerais/12710/2020,2020.138
A/Saitama/176/2019,2019.642
A/VinaDelMar/82289/2019,2019.185
A/Lao/2461/2019,2019.678
A/Yasothon/384/2019,2019.623
A/Valencia/10_1422/2020,2020.13
A/Hawaii/42/2019,2019.404
A/Lisbon/37/2019,2019.895
A/HongKong/3055/2019,2019.541
A/Abudhabi/67/2019,2019.733
A/Victoria/223/2019,2019.612
A/Tokyo/19139/2019,2019.473
A/Victoria/2859/2019,2019.862
A/Wisconsin/3/2020,2020.023
A/Victoria/97/2019,2019.451
A/Santiago/4891/2020,2020.031
A/Uppsala/7/2019,2019.845
A/Michigan/450/2019,2019.733
A/NorthDakota/34/2019,2019.815
A/Wisconsin/557/2019,2019.536
A/Iceland/72/2019,2019.393
A/Portugal/MS74/2020,2020.22
A/Wisconsin/554/2019,2019.448
A/Maldives/810/2018,2018.407
A/Maldives/925/2018,2018.423
A/Sachsen/94/2018,2018.963
A/Wrexham/6341/2019,2019.223
A/CoteDIvoire/650/2019,2019.292
A/Kuwait/6435/2018,2018.525
A/Oman/4262/2019,2019.481
A/Pakistan/1213/2019,2019.108
A/Moldova/147/2019,2019.051
A/Qatar/16-VI-19-0049409/2019,2019.653
A/Christchurch/502/2020,2020.253
A/Abudhabi/59/2019,2019.659
A/Victoria/2855/2019,2019.81
A/AbuDhabi/85/2019,2019.897
A/Iceland/82/2019,2019.815
A/Yokohama/168/2019,2019.722
A/Michigan/437/2019,2019.653
A/Bahrain/835/2019,2019.944
A/Singapore/TT0043/2020,2020.015
A/Brandenburg/28/2019,2019.9
A/Anantnag/AG_159/2019,2019.914
A/Fujian-Xinluo/1684/2020,2020.288
A/Philippines/25/2020,2020.102
A/Yokohama/187/2019,2019.758
A/Bhutan/885/2019,2019.538
A/Bhutan/162/2019,2019.618
A/Bhutan/1095/2019,2019.733
A/SriLanka/55/2019,2019.971
A/Utah/53/2019,2019.848
A/SriLanka/65/2020,2020.018
A/Kitakyushu/1/2020,2020.583
A/SriLanka/58/2020,2020.143
A/Saitama/92/2020,2020.255
A/Tasmania/503/2020,2020.127
A/Tasmania/503/2020-egg,2020.127
A/Miyagi/2/2021,2021.166
A/TimorLeste/17/2020,2020.51
A/TimorLeste/2/2020,2020.654
A/TimorLeste/43/2021,2021.081
A/TimorLeste/8/2022,2022.048
A/Darwin/2/2021,2021.158
A/Thailand/5/2021,2021.478
A/Cambodia/e0826360/2020,2020.999
A/Cambodia/e0826360/2020-egg,2020.54
A/Cambodia/nC_106184/2020,2020.835
A/Lao/1745/2020,2020.717
A/Lao/1421/2021,2021.278
A/Lao/799/2021,2021.163
A/Vietnam/Vnhcm-Gs520/2020,2020.807
A/California/55/2020,2020.78
A/Cambodia/925256/2020,2020.734
A/Lao/580/2021,2021.141
A/Vietnam/Vnhcm-Gs653/2019,2019.979
A/Yamagata/2/2021,2021.108
A/Guangxi-Fangcheng/11111/2021,2021.727
A/Guangxi/7240/2021,2021.938
A/Zhejiang-Shangcheng/1915/2022,2022.61
A/Guangdong-Zhongshan/1443/2022,2022.371
A/Zhejiang-yongkang/1312/2022,2022.199
A/Yunnan-Zhenxiong/51/2023,2023.089
A/Zhejiang-Nanhu/11082/2022,2022.812
A/Yunnan-Lushui/1989/2022,2022.248
A/Hainan-Baotinglizumiaozuzizhi/35/2022,2022.451
A/Zhejiang-Nanhu/1746/2022,2022.547
A/Zhejiang-Shangcheng/11000/2022,2022.667
A/Shanghai/YP1136C2/2023,2023.073
A/Zhejiang-Yuecheng/1906/2023,2023.67
A/India/Pun-NIV290244/2021,2021.032
A/Wisconsin/2/2021,2021.062
A/Kenya/111/2021,2021.133
A/AbuDhabi/2210622842/2021,2021.168
A/AbuDhabi/2210332924/2021,2021.103
A/Nepal/20FL2312/2020,2020.966
A/Nepal/21FL0201/2021,2021.086
A/SchleswigHolstein/1/2021,2021.873
A/Michigan/173/2020,2020.884
A/Michigan/173/2020-egg,2020.884
A/India/PUN-NIV298154/2021,2021.24
A/Pennsylvania/1/2021,2021.212
A/India/PUN-NIV312063/2021,2021.352
A/SouthAfrica/R07089/2022,2022.429
A/NewYork/2/2021,2021.541
A/AbuDhabi/2211541032/2021,2021.421
A/Minnesota/2/2021,2021.459
A/Darwin/45/2021,2021.818
A/Darwin/36/2021-egg,2021.736
A/Darwin/36/2021,2021.736
A/Moscow/6/2022,2022.051
A/Netherlands/9/2022,2022.012
A/Bangladesh/3005/2020-egg,2020.673
A/Bangladesh/911009/2020-egg,2020.673
A/Salalah/520266545/2020,2020.761
A/Bangladesh/1006/2020,2020.652
A/Bangladesh/10006/2020,2020.652
A/Bangladesh/911009/2020,2020.673
A/Bangladesh/4005/2020,2020.758
A/AbuDhabi/390121/2021,2021.04
A/Yekaterinburg/10-01V/2021,2021.645
A/Tyumen/1V/2021,2021.577
A/Netherlands/717/2022,2022.245
A/Netherlands/999/2022,2022.347
A/Sendai/45/2023,2023.689
A/Yokosuka/2/2023,2023.722
A/Yamaguchi/22FS212_2/2022,2023.429
A/Yamaguchi/22FS212/2022,2022.412
A/Shizuoka/20/2023,2023.177
A/Trnava/97/2022,2022.952
A/Montana/8/2023,2023.023
A/Latvia/12-084272/2022,2022.988
A/VelikyNovgorod/RII-MH132654S/2023,2023.111
A/Veneto/USAFSAM-14144/2023,2023.1
A/Albania/289788/2022,2022.697
A/Lisbon/6/2023,2023.067
A/Lisbon/532/2022,2022.711
A/Greece/ILI_249/2023,2023.01
A/Romania/94/2023,2023.122
A/Guyane/187/2023,2023.152
A/Yokohama/4/2022,2022.947
A/Yokohama/100/2023,2023.527
A/Yokohama/90/2023,2023.267
A/Yokohama/78/2023,2023.207
A/Guatemala/667/2023,2023.418
A/Bahrain/8523/2022,2022.533
A/Maldives/765/2022,2022.656
A/AbuDhabi/7444/2022,2022.892
A/Lebanon/175/2022,2022.933
A/MountLebanon/65/2023,2023.023
A/SouthAfrica/PET28078/2023,2023.226
A/Utah/15/2023,2023.1
A/Victoria/5165/2022,2022.826
A/Bahrain/1241/2022,2022.796
A/Victoria/342/2023,2023.221
A/Victoria/260/2023,2023.199
A/Victoria/164/2023,2023.193
A/Washington/44/2022,2022.612
A/Sidon/S0213/2022,2022.919
A/Sidon/S0212/2022,2022.933
A/Moulins/R2232198/2022,2022.549
A/Florida/57/2022,2022.41
A/Yamaguchi/25/2023,2023.36
A/Victoria/5290/2022,2022.985
A/Pennsylvania/45/2022,2022.527
A/Trinidad/2141/2023,2023.051
A/Santiago/133908/2022,2022.908
A/Pennsylvania/37/2023,2023.163
A/Santiago/133909/2022,2022.908
A/Mississippi/40/2022,2022.889
A/Rondonia/357218507-IAL/2023,2023.467
A/Darwin/11/2021,2021.3
A/NorthernTerritory/ATCC-9/2021,2021.256
A/Darwin/9/2021-egg,2021.292
A/Darwin/9/2021,2021.292
A/Stockholm/5/2021,2021.289
A/TimorLeste/98/2022,2022.179
A/TimorLeste/64/2022,2022.144
A/Guyane/130/2022,2022.086
A/India/2153/2021,2021.648
A/Nevada/8/2022,2022.182
A/Tokyo/22024/2022,2022.568
A/Yamaguchi/1/2022,2022.629
A/Yamaguchi/2/2022,2022.67
A/Delaware/1/2021,2021.289
A/Singapore/INFTT0002/2021,2021.533
A/Canterbury/1/2021,2021.533
A/Philippines/24/2021,2021.922
A/Philippines/21/2021,2021.823
A/Darwin/6/2021-egg,2021.204
A/Darwin/6/2021,2021.204
A/Moscow/2/2021,2021.338
A/StPetersburg/RII-09/2021,2021.842
A/Voronezh/8/2021,2021.708
A/Victoria/4411c/2022,2022.582
A/Netherlands/718/2022,2022.242
A/Vladivostok/NRCEM-13/2022,2022.168
A/Switzerland/9650/2022,2022.311
A/India/Pune-Nivari_22_31/2022,2022.486
A/Thuringen/6/2022,2022.16
A/Thuringen/4/2022,2022.122
A/California/1/2022,2022.01
A/Belgium/S0003/2022,2022.012
A/Poland/PL39/2022,2022.133
A/Uvs/61060/2022,2022.316
A/Estonia/168142/2022,2022.012
A/Wisconsin/38/2023,2023.259
A/Victoria/993/2022,2022.322
A/Victoria/72/2022,2022.245
A/Wellington/9/2022,2022.393
A/NewZealand/306/2022,2022.475
A/Victoria/4844/2022,2022.508
A/Uppsala/5/2021,2021.829
A/Tunisia/1580/2022,2022.204
A/Thuringen/23/2022,2022.41
A/UnitedKingdom/13320/2022,2022.377
A/Victoria/5/2022,2022.007
A/Finland/280/2022,2022.168
A/Milan/112/2022,2022.336
A/Victoria/5198/2022,2022.738
A/Thuringen/40/2022,2022.774
A/NewJersey/31/2022,2022.708
A/SuratThani/NIC-P2977/2022,2022.664
A/NewYork/3/2021,2021.708
A/Maryland/2/2021,2021.755
A/Arizona/25/2022,2022.325
A/RhodeIsland/9/2021,2021.914
A/Yokohama/3/2021,2021.949
A/Colorado/6/2022,2022.103
A/Victoria/6/2022,2022.116
A/Valparaiso/66437/2022,2022.396
A/Picardie/28479/2021,2021.711
A/Thailand/508/2022,2022.478
A/Thailand/1489/2022,2022.355
A/Trieste/16/2022,2022.13
A/Croatia/75169/2022,2022.316
A/Croatia/69089/2022,2022.245
A/Bulgaria/1827/2022,2022.264
A/Finland/300/2022,2022.738
A/Victoria/5211/2022,2022.895
A/Henan-Shihe/1977/2023,2023.774
A/Tunisia/1652/2023,2023.084
A/Austria/1598137/2023,2023.177
A/Norway/7235/2023,2023.39
A/Swansea/9594/2022,2022.93
A/StPetersburg/RII-9000S/2023,2023.032
A/Switzerland/89582/2022,2022.93
A/Macedonia/IPH-MKD-288SARI/2022,2022.911
A/Michigan/60/2022,2022.796
A/Netherlands/1617/2023,2023.39
A/StPetersburg/RII-14137S/2023,2023.193
A/Valladolid/4167/2023,2023.215
A/Leon/4311/2023,2023.215
A/Kanagawa/AC2316/2023,2023.768
A/Brisbane/273/2023,2023.368
A/Bolivia/18559VIR/2022,2022.264
A/India/PUN-NIV323256/2021,2021.47
A/India/Aurangabad-QC-21_55/2021,2021.673
A/India/PUN-NIV301759/2021,2021.278
A/Zgharta/6633/2021,2021.818
A/SriLanka/5/2022,2022.048
A/Myanmar/I039/2021,2021.582
A/Victoria/5/2021,2021.61
A/Alaska/1/2021,2021.634
A/Alaska/1/2021-egg,2021.601
A/Singapore/SAR86232/2021,2021.889
A/Darwin/24/2021-egg,2021.612
A/Darwin/24/2021,2021.61
A/Bhutan/1137/2021,2021.99
A/India/Kerala-NIVQC471/2021,2021.875
A/AbuDhabi/3550500/2021,2021.971
A/Bhutan/1331/2022,2022.837
A/Bhutan/1287/2022,2022.738
A/Norway/32026/2022,2022.744
A/SriLanka/26/2022,2022.988
A/UmmAlQuwain/7615/2023,2023.467
A/SriLanka/7/2023,2023.045
A/California/37/2021,2021.941
A/England/214191723/2021,2021.779
A/Hungary/9/2021,2021.933
A/Netherlands/99/2021,2021.9
A/Santiago/188970/2021,2021.916
A/Victoria/9/2021,2021.952
A/Rome/3/2021,2021.84
A/Lisbon/70/2022,2022.062
A/Qatar/25-VI-22-1930279/2022,2022.653
A/Paraiba/181445-IEC/2021,2021.719
A/PuertoMontt/71529/2022,2022.421
A/Poland/PL80/2022,2022.914
A/SantaCatarina/1975/2022,2022.034
A/Uruguay/1046/2022,2022.179
A/Zambia/7161/2022,2022.273
A/Zambia/1455/2022,2022.818
A/Zambia/1315/2022,2022.508
A/Zambia/9275/2022,2022.642
A/SaoPaulo/SPPU08586/2021,2021.911
A/Ireland/6979/2021,2021.968
A/Trujillo/TRU02885/2023,2023.199
A/Peru/2024/2023,2023.303
A/Peru/5443/2023,2023.412
A/Uruguay/3769/2022,2022.815
A/Georgia/17/2023,2023.086
A/HongKong/33/2022,2022.87
A/Michigan/83/2022,2022.859
A/Chile/9522/2022,2022.971
A/VinaDelMar/90277/2022,2022.547
A/Trujillo/TRU02780/2023,2022.862
A/VinaDelMar/116666/2022,2022.719
A/Valparaiso/94712/2022,2022.582
A/SriLanka/8/2022,2022.815
A/Singapore/SAR39241/2022,2022.319
A/Maldives/819/2021,2021.749
A/Nepal/21FL2141/2021,2021.566
A/Niger/10238/2021,2021.971
A/Niger/10322/2022,2022.015
A/Norway/29512/2021,2021.9
A/Togo/1949/2022,2022.738
A/Togo/159/2023,2023.092
A/Niger/3290/2022,2022.993
A/CoteDIvoire/3789/2023,2023.851
A/Ghana/1229/2024,2024.597
A/Ghana/7934/2023,2023.741
A/Togo/1668/2023,2023.829
A/Portugal/210312/2022,2022.155
A/Ghana/2122/2022,2022.39
A/Thailand/25/2022,2022.842
A/Yokohama/31/2023,2023.064
A/Yokohama/51/2023,2023.092
A/Nepal/PPHL09/2022,2022.579
A/India/Kashmir-Niviso_22_06/2022,2022.401
A/UnitedKingdom/13538/2022,2022.774
A/BurkinaFaso/2539/2022,2022.892
A/Bahrain/1899/2023,2023.582
A/Tenby/1009/2023,2023.579
A/Songkhla/THIS28/2023,2023.549
A/France/IDF-RELAB-IPP12405/2024,2024.807
A/BurkinaFaso/3131/2023,2023.886
A/Yaounde/23V-12684/2023,2023.944
A/Bahrain/2317/2023,2023.79
A/Bahrain/4658/2022,2022.36
A/Wakayama/3/2022,2022.867
A/HongKong/37/2022,2022.922
A/Thailand/9/2022,2022.527
A/Thailand/8/2022-egg,2022.718
A/Thailand/8/2022,2022.525
A/TimorLeste/54/2023,2023.974
A/TimorLeste/55/2023,2023.873
A/Oman/9537/2022,2022.445
A/Massachusetts/18/2022,2022.423
A/SuratThani/P4427/2022,2022.938
A/Ontario/RV00530/2023,2023.338
A/SuratThani/3897/2022,2022.823
A/Toulon/NOMS22133/2022,2022.705
A/Toulon/NOMS22129/2022,2022.632
A/AbuDhabi/2946/2022,2022.722
A/Newcastle/113/2023,2023.347
A/Uaq/12396/2023,2023.692
A/SouthAfrica/R07227/2023,2023.453
A/NewMexico/43/2023,2023.579
A/SouthAfrica/R07771/2023,2023.5
A/SouthAfrica/R06126/2023,2023.412
A/SouthAfrica/R06066/2023,2023.407
A/Switzerland/86247/2022,2022.87
A/Singapore/TT0216/2023,2023.223
A/Canberra/79/2023,2023.338
A/Lisbon/5/2023,2023.007
A/Vietnam/3030/2023,2023.656
A/Utah/33/2023,2023.481
A/SriLanka/7/2024,2024.004
A/Bawshar/52310940/2023,2023.303
A/Wisconsin/62/2023,2023.686
A/Zhejiang-Nanhu/1438/2023,2023.333
A/Singapore/TT0430/2023,2023.379
A/Zhejiang-Nanhu/1420/2023,2023.314
A/Anhui-Jinan/11028/2023,2023.774
A/Brunei/111/2023,2023.818
A/ZabaykalskyKrai/41-5V/2023,2023.834
A/Shanghai/PT1523C1/2023,2023.486
A/Victoria/967/2023,2023.341
A/Victoria/916/2023,2023.314
A/Victoria/2289/2023,2023.492
A/Wellington/6/2023,2023.147
A/Nepal/S574/2023,2023.155
A/Kenya/105/2023,2023.585
A/Bangladesh/3031/2023,2023.325
A/Maldives/1074/2023,2023.503
A/Maldives/823/2023,2023.407
A/Maldives/991/2023,2023.47
A/RasAlKhaimah/8132/2023,2023.522
A/TimorLeste/50/2023,2023.832
A/SuratThani/P2518/2023,2023.495
A/Suriname/609/2023,2023.629
A/Suriname/506/2023,2023.538
A/Thailand/22/2022,2022.725
A/TimorLeste/25/2023,2023.053
A/Maldives/1898/2023,2023.818
A/HongKong/1534/2023,2023.519
A/Guangdong-Zhenjiang/1261/2024,2024.31
A/HongKong/EPI0161/2023,2023.585
A/Shanghai-Putuo/1727/2023,2023.695
A/Slovenia/8/2024,2023.99
A/Santiago/99025/2023,2023.982
A/Okinawa/329/2024,2024.365
A/Yamagata/139/2024,2024.272
A/Yamaguchi/77/2024,2024.135
A/Victoria/3099/2023,2023.897
A/Lyon-CHU/250546769/2025,2025.248
A/Zambia/11-NIC-072/2024,2024.081
A/Zambia/119/2024,2024.261
A/Pennsylvania/98/2023,2023.971
A/Victoria/1520A/2024,2024.542
A/Vietnam/5018/2025,2025.026
A/Victoria/995/2024,2024.48
A/France/PAC-RELAB-IPP02589/2024,2024.078
A/Oman/3989/2024,2024.419
A/Fujairah/9666/2024,2024.354
A/Singapore/MOH0334/2024,2024.581
A/Swansea/8407/2024,2024.769
A/Athens/ILI1563/2024,2024.906
A/Albania/310457/2024,2024.999
A/Victoria/2195/2023,2023.53
A/Yokosuka/12/2023,2023.867
A/Yokohama/167/2023,2023.793
A/Finland/431/2023,2023.832
A/Zhejiang-Wuxin/1256/2024,2024.294
A/Zhejiang-Tongxiang/322/2023,2023.878
A/Yokohama/110/2023,2023.662
A/Wellington/61/2023,2023.664
A/Victoria/3240/2023,2023.895
A/Wellington/69/2023,2023.774
A/Sydney/856/2023,2023.938
A/Kanagawa/IC2311/2023,2023.793
A/Yokosuka/16/2023,2023.955
A/Yokohama/10/2024,2024.078
A/Wisconsin/99/2023,2023.87
A/ValencianCommunity/935/2024,2024.179
A/Uppsala/SE24-00437/2024,2024.02
A/Segovia/54/2023,2023.807
A/France/PDL-IPP04796/2024,2024.212
A/Vietnam/227/2023,2023.089
A/Victoria/59/2023,2023.062
A/Sydney/1304/2022,2022.823
A/Ulsan/65/2022,2022.832
A/NewYork/66/2022,2022.993
A/Thailand/CU-PEH230999/2023,2023.678
A/SouthAustralia/48/2023,2023.144
A/Albania/289813/2022,2022.949
A/PaysDeLoire/5590/2023,2023.163
A/Zhejiang-Yiwu/1231/2023,2023.177
A/Lao/1666/2023,2023.297
A/NewYork/33/2023,2023.582
A/Zhejiang-Wuxin/1863/2023,2023.771
A/Zambia/1295/2023,2023.24
A/SouthAfrica/R04548/2023,2023.322
A/SriLanka/R5_BC14/2024,2024.619
A/DistrictOfColumbia/27/2023,2023.938
A/Ireland/24264/2024,2024.214
A/Wisconsin/57/2024,2024.22
A/Croatia/10136RV/2023,2023.278
A/Croatia/10136RV/2023-egg,2023.925
A/Kanagawa/IC2346/2023,2023.988
A/Kentucky/29/2024,2024.447
A/Yokohama/30/2025,2025.13
A/Colorado/229/2024,2024.862
A/Wisconsin/18/2025,2025.053
A/Yunnan-Xishan/11120/2025,2025.3
A/Lithuania/MB2501060048/2025,2024.996
A/Luxembourg/LNS9442753/2025,2025.13
A/SouthAfrica/8461/2025,2025.675
A/Yekaterinburg/82/2025,2025.27
A/Solna/SE25-08259/2025,2025.462
A/Talca/69165/2024,2024.643
A/Talca/75547/2024,2024.717
A/Victoria/440/2024,2024.324
A/HongKong/2293/2024,2024.6
A/Zhejiang-Haishu/1221/2025,2025.095
A/Hungary/146/2025,2025.234
A/Guam/5525/2025,2025.034
A/Lao/1649/2024,2024.48
A/Yokohama/31/2024,2024.556
A/HongKong/8080/2024,2024.542
A/Belgium/H0083/2024,2024.605
A/Philippines/ILI24-1543/2024,2024.52
A/Yamaguchi/97/2024,2024.638
A/Yokohama/48/2024,2024.747
A/SaoPaulo/358537332-IAL/2025,2025.601
A/Victoria/818/2025,2025.415
A/Colombia/3073/2025,2025.752
A/Valdivia/62477/2025,2025.568
A/Goias/520695502-IAL/2025,2025.927
A/Kentucky/24/2026,2026.136
A/Netherlands/10685/2024,2024.947
A/Netherlands/77/2025,2025.015
A/Victoria/869/2025,2025.41
A/Victoria/769/2025,2025.401
A/Luxembourg/LNS9749400/2026,2026.075
A/SaoPaulo/358562700-IAL/2025,2025.714
A/SaoPaulo/358685105-IAL/2025,2025.886
A/Paraguay/1476/2026,2026.023
A/Utah/52/2025,2025.489
A/Tokyo/EIS13-029/2025,2025.289
A/Temuco/53782/2025,2025.448
A/Valdivia/37488/2025,2025.325
A/CzechRepublic/2887/2023,2023.903
A/StPetersburg/RII-60/2024,2024.788
A/HongKong/8052/2024,2024.816
A/Yokohama/51/2024,2024.772
A/Yekaterinburg/47/2024,2024.236
A/Luxembourg/LNS9469187/2025,2025.133
A/Belgium/S00631/2025,2024.993
A/Wales/810/2025,2025.256
A/Belgium/S3780/2025,2025.171
A/Wellington/67/2023,2023.722
A/Victoria/9/2024,2024.004
A/Kenya/139/2024,2024.392
A/Kenya/122/2024,2024.102
A/Netherlands/97/2024,2024.015
A/Netherlands/1839/2024,2024.827
A/Romania/590210/2025,2025.075
A/Washington/6/2025,2025.092
A/Macedonia/5/2024,2024.25
A/India/Pun-Nivcov241918/2024,2024.299
A/Sweden/SE24-15931/2024,2024.881
A/Minnesota/111/2024,2024.695
A/Yunnan-Xishan/11334/2025,2025.36
A/Maldives/1141/2024,2024.411
A/Phuket/302/2024,2024.408
A/AbuDhabi/8430/2024,2024.318
A/Tokyo/EIS10-294/2024,2024.485
A/Bangladesh/3726/2024,2024.48
A/Michigan/82/2024,2024.264
A/Bhutan/1699/2024,2024.747
A/Nepal/S774/2025,2025.152
A/Bhutan/90/2024,2024.906
A/Valladolid/1187/2025,2025.018
A/Sydney/1359/2024,2024.911
A/Singapore/GP20238/2024-egg,2024.985
A/Singapore/GP20238/2024,2025.001
A/Iceland/13146/2025,2025.316
A/Ulaanbaatar/1898/2025,2025.368
A/Ulaanbaatar/2031/2025,2025.423
A/Mississippi/37/2025,2025.374
A/WesternAustralia/2526815156/2025,2025.733
A/Wairarapa/1/2025,2025.571
A/Odisha/727/2025,2025.275
A/Fujian-Yanping/11201/2025,2025.382
A/Bhutan/2232/2025,2025.648
A/Maldives/1256/2025,2025.47
A/Maldives/1472/2025,2025.505
A/Tokyo/EIS13-275/2025,2025.495
A/Minnesota/101/2025,2025.632
A/Sydney/68/2025,2025.086
A/Kanagawa/AC2413/2025,2025.226
A/Yamagata/111/2025,2025.286
A/Zamora/434/2025,2025.958
A/Bhutan/644/2025,2025.747
A/Zambia/93/2025,2025.563
A/Netherlands/2125/2025,2025.615
A/NewMexico/1/2026,2026.007
A/Bhutan/BUM06/2025,2025.771
A/Lao/308/2026,2026.097
A/Darwin/1454/2025-egg,2025.61
A/Singapore/WH0052/2026,2026.377
A/Luxembourg/LNS9193090/2026,2026.166
A/Yasothon/B123/2026,2026.078
A/Tokyo/EIS13-615/2025,2025.662
A/Finland/133/2026,2026.41
A/Llandudno/9129/2026,2026.248
A/Temuco/63754/2026,2026.585
A/Maldives/2535/2025,2025.859
A/Croatia/HZJZ-9489/2026,2026.127
A/Macedonia/IPH-MKD-283G/2025,2025.999
A/Montenegro/2227142502/2025,2025.936
A/BurkinaFaso/3078/2025,2025.925
A/SouthAfrica/738/2025,2025.845
A/Wisconsin/114/2025,2025.503
A/Ulsan/864/2026,2026.188
A/France/PDL-IPP02161/2026,2026.267
A/Yasothon/B209/2026,2026.163
A/Vietnam/PF325274/2025,2025.582
A/Victoria/2609915560/2026,2026.27
A/Vietnam/PF325402/2025,2025.903
IPE06761,2026.111
A/Yunnan-Linxiang/1369/2026,2026.166
A/WestVirginia/35/2026,2026.212
A/Zhetysu/3497/2025,2025.815
A/SouthAustralia/2624900647/2026,2026.681
A/Bangkok/5896/2025,2025.966
A/WesternAustralia/2523716882/2025,2025.648
A/Guam/7570/2025,2025.84
A/Yokosuka/11/2025,2025.815
A/Iceland/16220/2026,2026.333
A/Santiago/28639/2026,2026.262
A/Guam/8287/2026,2026.138
A/Belgium/S3610/2026,2026.182
A/Croatia/HZJZ-9444/2026,2026.042
A/WesternAustralia/2602716250/2026,2026.073
A/Tokyo/EIS91-027/2026,2026.377
A/Norway/4793/2026,2026.489
TUM00033,2026.196
A/PuertoRico/26/2026,2026.399
A/Lithuania/P25-71547/2025,2025.993
A/Trieste/237/2025,2025.908
A/Albania/319834/2026,2026.059
A/INDIA/JIPMER/NIECMC/38/2026,2026.273
A/Uppsala/SE26-07695/2026,2026.607
A/Finland/138/2026,2026.486
A/Maldives/2932/2026,2026.527
A/Luxembourg/LNS9749240/2026,2026.032
A/Maldives/1658/2026,2026.36
A/Singapore/WH0073/2026,2026.445
A/SaudiArabia/26040700103/2026,2026.588
A/Tokyo/EIS91-055/2026,2026.495
A/WestVirginia/40/2026,2026.248
A/Yokosuka/12/2025,2025.895
A/Yokosuka/16/2025,2025.933
A/Lisbon/99/2026,2026.095
A/Yokosuka/1/2026,2026.056
A/Darwin/1415/2025,2025.588
A/Finland/830/2025,2025.664
A/Malta/MX62837/2025,2025.766
A/Niger/2556/2025,2025.785
A/VinadelMar/59388/2026,2026.544
A/VinadelMar/49191/2026,2026.453
A/England/2029897/2026,2026.632
A/Tokyo/EIS91-085/2026,2026.593
A/WesternAustralia/2620415625/2026,2026.558
A/Tokyo/EIS15-151/2026,2026.503
A/Victoria/237/2026,2026.368
A/WesternAustralia/2622217517/2026,2026.607
A/Visby/SE26-03351/2026,2026.212
A/Zhetysu/Inf-P-3952/2025,2025.952
A/Madagascar/539/2026,2026.089
A/Mississippi/44/2025,2025.941
A/Wisconsin/138/2025,2025.747
A/Zhejiang-Nanhu/1354/2026,2026.27
A/Wisconsin/144/2025,2025.782
A/Wisconsin/155/2025,2025.842
A/India/PUD_NIV26_740/2026,2026.053
A/India/NIECMC/27,2026.24
A/Tunisia/282/2026,2026.012
A/Ukraine/HCL026083024502/2026,2026.158
A/Ulsan/1019/2026,2026.264
A/CzechRepublic/506/2026,2026.059
A/Victoria/187/2026,2026.221
A/WesternAustralia/2534415989/2025,2025.941
A/Yunnan-Xishan/12069/2026,2026.607
A/Zhejiang-Yongkang/1456/2026,2026.421
A/Wellington/2/2026,2026.462
A/Zhejiang-Shangcheng/11948/2026,2026.538
A/Zhejiang-Gongshu/1434/2026,2026.338
A/Alaska/36/2026,2026.481
A/Yasothon/B740/2026,2026.59
A/WesternAustralia/2530216228/2025,2025.826
A/Yunnan-Zhaoyang/11246/2025,2025.927
A/Yaroslavl/103/2025,2026.089
A/Thuringen/71/2025,2025.826
A/SriLanka/16/2026,2026.473
A/SriLanka/38/2026,2026.615
FS-26-7217,2026.618
A/Virginia/GKISBBBK15769/2026,2026.59
FS_26_5603,2026.5
A/Ghana/5097/2026,2026.459
A/Zhejiang-Shangcheng/1310/2026,2026.097
A/CoteDIvoire/828/2026,2026.188
A/Finland/76/2026,2026.242
A/SaoPaulo/358938479-IAL/2026,2026.349
A/Virginia/GKISBBBI75227/2026,2026.497
A/Surgut/RII-MH290552S/2026,2026.168
A/SriLanka/111/2025,2025.996
A/Zavkhan/20253268/2025,2025.895
A/Uganda/3792/2026,2026.248
